ULURP_NUM,the_geom,ENUMBER,CEQR_NUM,BOROCODE,TAXBLOCK,TAXLOT,BBL
180204ZMM 180205ZRM,POINT (-73.9201655057179 40.86223806715137),E-459,17DME007M,1,2200,5,1022000005
180204ZMM 180205ZRM,POINT (-73.91927668208594 40.86186298260321),E-459,17DME007M,1,2200,15,1022000015
180204ZMM 180205ZRM,POINT (-73.91897234907438 40.86157440079963),E-459,17DME007M,1,2200,21,1022000021
180204ZMM 180205ZRM,POINT (-73.91937424483588 40.86158876690635),E-459,17DME007M,1,2200,29,1022000029
180204ZMM 180205ZRM,POINT (-73.91986094146381 40.86179422683947),E-459,17DME007M,1,2200,35,1022000035
180204ZMM 180205ZRM,POINT (-73.91851926781054 40.862195976456945),E-459,17DME007M,1,2201,21,1022010021
180204ZMM 180205ZRM,POINT (-73.91942165544798 40.8632332543253),E-459,17DME007M,1,2202,1,1022020001
180204ZMM 180205ZRM,POINT (-73.9192424155451 40.86347869802343),E-459,17DME007M,1,2202,5,1022020005
180204ZMM 180205ZRM,POINT (-73.91829409471521 40.86307912323913),E-459,17DME007M,1,2202,17,1022020017
180204ZMM 180205ZRM,POINT (-73.91797203623756 40.86294349344975),E-459,17DME007M,1,2202,21,1022020021
180204ZMM 180205ZRM,POINT (-73.91815071877 40.862699642469984),E-459,17DME007M,1,2202,25,1022020025
180204ZMM 180205ZRM,POINT (-73.9189160597471 40.86391969658334),E-459,17DME007M,1,2203,3,1022030003
180204ZMM 180205ZRM,POINT (-73.91882644377928 40.86404311234249),E-459,17DME007M,1,2203,5,1022030005
180204ZMM 180205ZRM,POINT (-73.91873846354379 40.864164275255554),E-459,17DME007M,1,2203,7,1022030007
180204ZMM 180205ZRM,POINT (-73.91823711637106 40.86371454152368),E-459,17DME007M,1,2203,9,1022030009
180204ZMM 180205ZRM,POINT (-73.91760294652308 40.86344700958735),E-459,17DME007M,1,2203,21,1022030021
180204ZMM 180205ZRM,POINT (-73.9134275357591 40.87121666760939),E-459,17DME007M,1,2214,1,1022140001
180204ZMM 180205ZRM,POINT (-73.91219520332588 40.87082758262672),E-459,17DME007M,1,2214,24,1022140024
180204ZMM 180205ZRM,POINT (-73.91260122788462 40.87084232028904),E-459,17DME007M,1,2214,35,1022140035
180204ZMM 180205ZRM,POINT (-73.9128371595989 40.870942349437826),E-459,17DME007M,1,2214,39,1022140039
180204ZMM 180205ZRM,POINT (-73.9130746629849 40.87104301593137),E-459,17DME007M,1,2214,41,1022140041
180204ZMM 180205ZRM,POINT (-73.912801452872 40.87179111952309),E-459,17DME007M,1,2215,801,1022150801
180204ZMM 180205ZRM,POINT (-73.91271346582701 40.87196635832959),E-459,17DME007M,1,2215,806,1022150806
180204ZMM 180205ZRM,POINT (-73.9124521767338 40.871993113821226),E-459,17DME007M,1,2215,807,1022150807
180204ZMM 180205ZRM,POINT (-73.91203574402279 40.872398849055564),E-459,17DME007M,1,2215,842,1022150842
180204ZMM 180205ZRM,POINT (-73.91167884317933 40.87241749391478),E-459,17DME007M,1,2215,852,1022150852
180204ZMM 180205ZRM,POINT (-73.91138961281466 40.87219653092072),E-459,17DME007M,1,2215,857,1022150857
180204ZMM 180205ZRM,POINT (-73.91141177909564 40.871898673507935),E-459,17DME007M,1,2215,863,1022150863
180204ZMM 180205ZRM,POINT (-73.91165644188324 40.872122453295944),E-459,17DME007M,1,2215,866,1022150866
180204ZMM 180205ZRM,POINT (-73.91115517822027 40.87269850541076),E-459,17DME007M,1,2215,877,1022150877
180204ZMM 180205ZRM,POINT (-73.91090207387145 40.87229021516221),E-459,17DME007M,1,2215,885,1022150885
180204ZMM 180205ZRM,POINT (-73.91961249658287 40.86448327367276),E-459,17DME007M,1,2219,17,1022190017
180204ZMM 180205ZRM,POINT (-73.91944984395883 40.86454226388483),E-459,17DME007M,1,2219,19,1022190019
2017-45-BZ,POINT (-73.91858980073322 40.86550960204714),E-452,17BSA090M,1,2223,16,1022230016
180204ZMM 180205ZRM,POINT (-73.91804816570968 40.86619988151103),E-459,17DME007M,1,2223,34,1022230034
180204ZMM 180205ZRM,POINT (-73.91748702599638 40.86698738735761),E-459,17DME007M,1,2228,32,1022280032
180204ZMM 180205ZRM,POINT (-73.9170479412556 40.86757637527259),E-459,17DME007M,1,2229,25,1022290025
180204ZMM 180205ZRM,POINT (-73.91723201565381 40.86733999393787),E-459,17DME007M,1,2229,32,1022290032
180204ZMM 180205ZRM,POINT (-73.91671699998113 40.86802157380513),E-459,17DME007M,1,2230,21,1022300021
180204ZMM 180205ZRM,POINT (-73.91619850765287 40.86930930578292),E-459,17DME007M,1,2232,1,1022320001
180204ZMM 180205ZRM,POINT (-73.91607078629325 40.86941549497393),E-459,17DME007M,1,2232,4,1022320004
180204ZMM 180205ZRM,POINT (-73.91595390028307 40.86944510982811),E-459,17DME007M,1,2232,5,1022320005
180204ZMM 180205ZRM,POINT (-73.91578811679148 40.86929743123078),E-459,17DME007M,1,2232,13,1022320013
180204ZMM 180205ZRM,POINT (-73.91584441232996 40.86922850564694),E-459,17DME007M,1,2232,14,1022320014
180204ZMM 180205ZRM,POINT (-73.91523292086087 40.869998207569246),E-459,17DME007M,1,2232,18,1022320018
180204ZMM 180205ZRM,POINT (-73.926772790312 40.86538869892527),E-459,17DME007M,1,2233,1,1022330001
180204ZMM 180205ZRM,POINT (-73.92635565044388 40.865474979493904),E-459,17DME007M,1,2233,5,1022330005
180204ZMM 180205ZRM,POINT (-73.92603605055706 40.8655799945705),E-459,17DME007M,1,2233,10,1022330010
180204ZMM 180205ZRM,POINT (-73.91632421908241 40.86990169092508),E-459,17DME007M,1,2243,247,1022430247
180204ZMM 180205ZRM,POINT (-73.91606510102072 40.87008153208419),E-459,17DME007M,1,2243,250,1022430250
180204ZMM 180205ZRM,POINT (-73.91584626465011 40.87025158851218),E-459,17DME007M,1,2243,255,1022430255
180204ZMM 180205ZRM,POINT (-73.91549285105017 40.87056603397985),E-459,17DME007M,1,2243,261,1022430261
180204ZMM 180205ZRM,POINT (-73.91530499405673 40.87067197023445),E-459,17DME007M,1,2243,264,1022430264
180204ZMM 180205ZRM,POINT (-73.91517570100133 40.870772124883736),E-459,17DME007M,1,2243,266,1022430266
180204ZMM 180205ZRM,POINT (-73.91488339038192 40.870985682977576),E-459,17DME007M,1,2243,270,1022430270
180204ZMM 180205ZRM,POINT (-73.91458544253821 40.87113228751606),E-459,17DME007M,1,2243,273,1022430273
050120 ZMX,POINT (-73.92158903375734 40.80388286275388),E-143,05DCP005X,2,2260,1,2022600001
050120 ZMX,POINT (-73.92116210724512 40.803863970866864),E-143,05DCP005X,2,2260,4,2022600004
050120 ZMX,POINT (-73.92076166611461 40.80353633881165),E-143,05DCP005X,2,2260,10,2022600010
050120 ZMX,POINT (-73.92035592509784 40.80352624286459),E-143,05DCP005X,2,2260,17,2022600017
050120 ZMX,POINT (-73.92012305014389 40.803545407348835),E-143,05DCP005X,2,2260,18,2022600018
050120 ZMX,POINT (-73.92034061522119 40.80329759827935),E-143,05DCP005X,2,2260,19,2022600019
050120 ZMX,POINT (-73.92126856934803 40.80358882862094),E-143,05DCP005X,2,2260,34,2022600034
050120 ZMX,POINT (-73.92148611803867 40.803679944503855),E-143,05DCP005X,2,2260,38,2022600038
050120 ZMX,POINT (-73.92527089057471 40.8044415113543),E-143,05DCP005X,2,2260,180,2022600180
050120 ZMX,POINT (-73.92179530401202 40.80506768028963),E-143,05DCP005X,2,2261,3,2022610003
050120 ZMX,POINT (-73.92148590972144 40.804936578882206),E-143,05DCP005X,2,2261,5,2022610005
050120 ZMX,POINT (-73.92166329559625 40.80469663917592),E-143,05DCP005X,2,2261,9,2022610009
050120 ZMX,POINT (-73.92197224219107 40.80482686092294),E-143,05DCP005X,2,2261,15,2022610015
050120 ZMX,POINT (-73.92105612952572 40.804755141925455),E-143,05DCP005X,2,2261,22,2022610022
050120 ZMX,POINT (-73.92094030333027 40.80470632755157),E-143,05DCP005X,2,2261,23,2022610023
050120 ZMX,POINT (-73.92060391960496 40.8045645613577),E-143,05DCP005X,2,2261,27,2022610027
050120 ZMX,POINT (-73.92042837504043 40.804490578701916),E-143,05DCP005X,2,2261,30,2022610030
050120 ZMX,POINT (-73.92015401370783 40.80437494774011),E-143,05DCP005X,2,2261,32,2022610032
050120 ZMX,POINT (-73.92017158846993 40.80406851382113),E-143,05DCP005X,2,2261,48,2022610048
050120 ZMX,POINT (-73.92025060450122 40.80410173388752),E-143,05DCP005X,2,2261,49,2022610049
050120 ZMX,POINT (-73.92032898337065 40.80413468150848),E-143,05DCP005X,2,2261,50,2022610050
050120 ZMX,POINT (-73.92052534780002 40.804217241520156),E-143,05DCP005X,2,2261,51,2022610051
050120 ZMX,POINT (-73.92078130857413 40.804324857124605),E-143,05DCP005X,2,2261,55,2022610055
050120 ZMX,POINT (-73.92099081300057 40.80450528438458),E-143,05DCP005X,2,2261,62,2022610062
050120 ZMX,POINT (-73.92250633855078 40.80410664649192),E-143,05DCP005X,2,2277,1,2022770001
050120 ZMX,POINT (-73.92262639179336 40.80394153780609),E-143,05DCP005X,2,2277,2,2022770002
050120 ZMX,POINT (-73.92232622311603 40.80435387611493),E-143,05DCP005X,2,2277,5,2022770005
050120 ZMX,POINT (-73.92213910628716 40.80406298328845),E-143,05DCP005X,2,2277,10,2022770010
050120 ZMX,POINT (-73.92327683887628 40.804765653470426),E-143,05DCP005X,2,2277,78,2022770078
050120 ZMX,POINT (-73.92298455985086 40.804463922034955),E-143,05DCP005X,2,2277,82,2022770082
050120 ZMX,POINT (-73.92345453944466 40.80451810650256),E-143,05DCP005X,2,2277,94,2022770094
050120 ZMX,POINT (-73.92697662300847 40.805976443759825),E-143,05DCP005X,2,2295,40,2022950040
050120 ZMX,POINT (-73.92722479703427 40.80629652623218),E-143,05DCP005X,2,2295,51,2022950051
050120 ZMX,POINT (-73.92655220705457 40.806113239034204),E-143,05DCP005X,2,2295,67,2022950067
050120 ZMX,POINT (-73.92949591357316 40.807214655824254),E-143,05DCP005X,2,2308,1,2023080001
050120 ZMX,POINT (-73.92893919067784 40.8069810434882),E-143,05DCP005X,2,2308,5,2023080005
050120 ZMX,POINT (-73.92801961010846 40.80675142129917),E-143,05DCP005X,2,2308,18,2023080018
050120 ZMX,POINT (-73.93067983477049 40.80751183226836),E-143,05DCP005X,2,2316,1,2023160001
090303ZMX,POINT (-73.9287171555995 40.80946044103088),E-227,08DCP071X,2,2318,5,2023180005
090303ZMX,POINT (-73.92861197614123 40.80956963518492),E-227,08DCP071X,2,2318,7,2023180007
090303ZMX,POINT (-73.9285290251017 40.80965696812432),E-227,08DCP071X,2,2318,9,2023180009
090303ZMX,POINT (-73.92835027567152 40.809849846514695),E-227,08DCP071X,2,2318,18,2023180018
090303ZMX,POINT (-73.92825099590264 40.80995360319056),E-227,08DCP071X,2,2318,19,2023180019
090303ZMX,POINT (-73.9280666190403 40.81014629843148),E-227,08DCP071X,2,2318,22,2023180022
050120 ZMX,POINT (-73.93191261713903 40.80867385491557),E-143,05DCP005X,2,2319,2,2023190002
050120 ZMX,POINT (-73.93174174364141 40.809920670887436),E-143,05DCP005X,2,2319,55,2023190055
050120 ZMX,POINT (-73.93100518105634 40.80996409210055),E-143,05DCP005X,2,2319,60,2023190060
050120 ZMX,POINT (-73.93098714498764 40.80905210098119),E-143,05DCP005X,2,2319,98,2023190098
050120 ZMX,POINT (-73.9307552289435 40.80881630875549),E-143,05DCP005X,2,2319,100,2023190100
050120 ZMX,POINT (-73.93145171383209 40.80875327677916),E-143,05DCP005X,2,2319,109,2023190109
050120 ZMX,POINT (-73.93061922201493 40.80948493419432),E-143,05DCP005X,2,2319,155,2023190155
090303ZMX,POINT (-73.92981511634372 40.81030152066615),E-227,08DCP071X,2,2320,5,2023200005
090303ZMX,POINT (-73.92975036519442 40.81025223839842),E-227,08DCP071X,2,2320,6,2023200006
090303ZMX,POINT (-73.92945588852479 40.81002789312045),E-227,08DCP071X,2,2320,11,2023200011
090303ZMX,POINT (-73.9283640432827 40.810611206309595),E-227,08DCP071X,2,2320,41,2023200041
090303ZMX,POINT (-73.92842432581821 40.81056551736578),E-227,08DCP071X,2,2320,42,2023200042
090303ZMX,POINT (-73.92848254191392 40.81051265194067),E-227,08DCP071X,2,2320,43,2023200043
090303ZMX,POINT (-73.92856299633385 40.81047333295065),E-227,08DCP071X,2,2320,45,2023200045
090303ZMX,POINT (-73.92863415260037 40.81042546782636),E-227,08DCP071X,2,2320,46,2023200046
090303ZMX,POINT (-73.92876741735353 40.81033399841462),E-227,08DCP071X,2,2320,47,2023200047
090303ZMX,POINT (-73.92890131971153 40.81024331447513),E-227,08DCP071X,2,2320,50,2023200050
090303ZMX,POINT (-73.92901150800067 40.81017330111925),E-227,08DCP071X,2,2320,51,2023200051
090303ZMX,POINT (-73.92810216012792 40.811377229210756),E-227,08DCP071X,2,2320,66,2023200066
090303ZMX,POINT (-73.92788836012168 40.811194464815905),E-227,08DCP071X,2,2320,72,2023200072
090303ZMX,POINT (-73.92781593561133 40.81116575394533),E-227,08DCP071X,2,2320,73,2023200073
090303ZMX,POINT (-73.92766043838256 40.81111654152906),E-227,08DCP071X,2,2320,74,2023200074
090303ZMX,POINT (-73.92775328703318 40.811032952502245),E-227,08DCP071X,2,2320,77,2023200077
090303ZMX,POINT (-73.92799873132681 40.81085482997807),E-227,08DCP071X,2,2320,79,2023200079
090303ZMX,POINT (-73.92967304080511 40.812130855772935),E-227,08DCP071X,2,2322,28,2023220028
090303ZMX,POINT (-73.9293030466038 40.811751385769085),E-227,08DCP071X,2,2322,81,2023220081
090303ZMX,POINT (-73.92854376118055 40.811714915776534),E-227,08DCP071X,2,2322,101,2023220101
090303ZMX,POINT (-73.93225980028704 40.81112539150591),E-227,08DCP071X,2,2323,13,2023230013
090303ZMX,POINT (-73.93223692203256 40.812649632535845),E-227,08DCP071X,2,2323,28,2023230028
090303ZMX,POINT (-73.93202140519087 40.81358143687213),E-227,08DCP071X,2,2323,43,2023230043
090303ZMX,POINT (-73.92777961402278 40.81183651922086),E-227,08DCP071X,2,2333,10,2023330010
090303ZMX,POINT (-73.92741903511185 40.81196395815445),E-227,08DCP071X,2,2333,12,2023330012
090303ZMX,POINT (-73.92714349466857 40.811760231345886),E-227,08DCP071X,2,2333,17,2023330017
090303ZMX,POINT (-73.9267239187958 40.812245191446685),E-227,08DCP071X,2,2333,31,2023330031
090303ZMX,POINT (-73.92703464219508 40.812416239939715),E-227,08DCP071X,2,2333,33,2023330033
090303ZMX,POINT (-73.92669246495046 40.81291724257219),E-227,08DCP071X,2,2333,50,2023330050
090303ZMX,POINT (-73.92634842671885 40.812780779819846),E-227,08DCP071X,2,2333,54,2023330054
090303ZMX,POINT (-73.92460153971386 40.81505498446637),E-227,08DCP071X,2,2334,61,2023340061
090303ZMX,POINT (-73.92456766897492 40.8150053809294),E-227,08DCP071X,2,2334,62,2023340062
090303ZMX,POINT (-73.92458089188437 40.8149184582688),E-227,08DCP071X,2,2334,63,2023340063
090303ZMX,POINT (-73.92467080249666 40.81482498058646),E-227,08DCP071X,2,2334,66,2023340066
090303ZMX,POINT (-73.92597400317155 40.816379249008186),E-227,08DCP071X,2,2335,6,2023350006
090303ZMX,POINT (-73.92558183748115 40.81607987122323),E-227,08DCP071X,2,2335,57,2023350057
090303ZMX,POINT (-73.92583470745264 40.81614497530898),E-227,08DCP071X,2,2335,58,2023350058
090303ZMX,POINT (-73.92844448906916 40.812352714566835),E-227,08DCP071X,2,2340,1,2023400001
090303ZMX,POINT (-73.92866753730127 40.81252049663265),E-227,08DCP071X,2,2340,3,2023400003
090303ZMX,POINT (-73.92887636066207 40.81268808488536),E-227,08DCP071X,2,2340,8,2023400008
090303ZMX,POINT (-73.92844199456374 40.81269850321728),E-227,08DCP071X,2,2340,11,2023400011
090303ZMX,POINT (-73.92567007137548 40.815427927640265),E-227,08DCP071X,2,2340,215,2023400215
090303ZMX,POINT (-73.9254195375086 40.81546592892948),E-227,08DCP071X,2,2340,218,2023400218
090303ZMX,POINT (-73.92555261565494 40.81560298956829),E-227,08DCP071X,2,2340,221,2023400221
090303ZMX,POINT (-73.92938448931861 40.8132859827263),E-227,08DCP071X,2,2341,6,2023410006
090303ZMX,POINT (-73.92888079978218 40.81389217079781),E-227,08DCP071X,2,2341,10,2023410010
090303ZMX,POINT (-73.9288284727671 40.81411361585254),E-227,08DCP071X,2,2341,23,2023410023
090303ZMX,POINT (-73.92863828881808 40.81443801774736),E-227,08DCP071X,2,2341,28,2023410028
090303ZMX,POINT (-73.92851217320349 40.81475257429532),E-227,08DCP071X,2,2341,31,2023410031
090303ZMX,POINT (-73.92845098238212 40.81491090319997),E-227,08DCP071X,2,2341,34,2023410034
090303ZMX,POINT (-73.9283948213044 40.815056218503805),E-227,08DCP071X,2,2341,37,2023410037
090303ZMX,POINT (-73.92834811035272 40.815177081243974),E-227,08DCP071X,2,2341,40,2023410040
090303ZMX,POINT (-73.9281702647595 40.815639547909456),E-227,08DCP071X,2,2341,42,2023410042
090303ZMX,POINT (-73.93015185133363 40.81379467924129),E-227,08DCP071X,2,2344,1,2023440001
090303ZMX,POINT (-73.92986675992408 40.814193618342),E-227,08DCP071X,2,2344,11,2023440011
090303ZMX,POINT (-73.9296641373235 40.81466223170561),E-227,08DCP071X,2,2344,17,2023440017
090303ZMX,POINT (-73.92934091601714 40.81466529747759),E-227,08DCP071X,2,2344,27,2023440027
090303ZMX,POINT (-73.93069154055367 40.81379170010482),E-227,08DCP071X,2,2344,52,2023440052
090303ZMX,POINT (-73.9304753292995 40.81425321893623),E-227,08DCP071X,2,2344,60,2023440060
090303ZMX,POINT (-73.9302359507951 40.81503659616604),E-227,08DCP071X,2,2344,75,2023440075
090303ZMX,POINT (-73.93029257184931 40.814762858524354),E-227,08DCP071X,2,2344,83,2023440083
090303ZMX,POINT (-73.92994742517975 40.81624553320275),E-227,08DCP071X,2,2344,110,2023440110
090303ZMX,POINT (-73.92966894343257 40.8165398334181),E-227,08DCP071X,2,2344,112,2023440112
090303ZMX,POINT (-73.92907108164881 40.815138154023096),E-227,08DCP071X,2,2345,1,2023450001
090303ZMX,POINT (-73.92938185096664 40.81521954982416),E-227,08DCP071X,2,2345,5,2023450005
090303ZMX,POINT (-73.9293121984341 40.81537838187028),E-227,08DCP071X,2,2345,10,2023450010
090303ZMX,POINT (-73.92926434457405 40.81548750719301),E-227,08DCP071X,2,2345,12,2023450012
090303ZMX,POINT (-73.92906889975195 40.81562396913535),E-227,08DCP071X,2,2345,14,2023450014
090303ZMX,POINT (-73.9289745543427 40.81591389275808),E-227,08DCP071X,2,2345,18,2023450018
090303ZMX,POINT (-73.92886512778784 40.81617606177041),E-227,08DCP071X,2,2345,22,2023450022
090303ZMX,POINT (-73.9287538608301 40.816442635663215),E-227,08DCP071X,2,2345,26,2023450026
090303ZMX,POINT (-73.92900427364435 40.815304253747826),E-227,08DCP071X,2,2345,49,2023450049
970463 ZMX,POINT (-73.92740886235279 40.81909574296229),E-81,97DCP045X,2,2347,24,2023470024
090303ZMX,POINT (-73.93173117751942 40.81443185272895),E-227,08DCP071X,2,2349,3,2023490003
090303ZMX,POINT (-73.93230734819409 40.81443795022702),E-227,08DCP071X,2,2349,4,2023490004
090303ZMX,POINT (-73.9316709260241 40.81503025152603),E-227,08DCP071X,2,2349,15,2023490015
090303ZMX,POINT (-73.93182329651458 40.815682525028684),E-227,08DCP071X,2,2349,38,2023490038
090303ZMX,POINT (-73.93173413890564 40.81627772608536),E-227,08DCP071X,2,2349,46,2023490046
090303ZMX,POINT (-73.9316886536885 40.81656633546707),E-227,08DCP071X,2,2349,47,2023490047
090303ZMX,POINT (-73.93050306282095 40.816746979852155),E-227,08DCP071X,2,2349,90,2023490090
090303ZMX,POINT (-73.93179769669887 40.81733437715918),E-227,08DCP071X,2,2349,100,2023490100
090303ZMX,POINT (-73.93150780975199 40.81871033285846),E-227,08DCP071X,2,2349,112,2023490112
090303ZMX,POINT (-73.92960354419685 40.817130086407744),E-227,08DCP071X,2,2350,1,2023500001
090303ZMX,POINT (-73.92952433499889 40.81740240953105),E-227,08DCP071X,2,2350,5,2023500005
090303ZMX,POINT (-73.92911899227185 40.817296119443824),E-227,08DCP071X,2,2350,11,2023500011
090303ZMX,POINT (-73.92920890610831 40.81702614986117),E-227,08DCP071X,2,2350,16,2023500016
090303ZMX,POINT (-73.92890833472464 40.81834431939342),E-227,08DCP071X,2,2350,34,2023500034
090303ZMX,POINT (-73.92888606683822 40.81793210143927),E-227,08DCP071X,2,2350,63,2023500063
090303ZMX,POINT (-73.93054726211726 40.817326475386636),E-227,08DCP071X,2,2351,1,2023510001
090303ZMX,POINT (-73.93044886505199 40.81757968443357),E-227,08DCP071X,2,2351,3,2023510003
090303ZMX,POINT (-73.9300943955116 40.81754556906404),E-227,08DCP071X,2,2351,12,2023510012
090303ZMX,POINT (-73.93019297992257 40.817274323477115),E-227,08DCP071X,2,2351,20,2023510020
090303ZMX,POINT (-73.92990281526481 40.817959919947086),E-227,08DCP071X,2,2351,22,2023510022
090303ZMX,POINT (-73.9300235954794 40.81846696670791),E-227,08DCP071X,2,2351,25,2023510025
090303ZMX,POINT (-73.93002179425075 40.81891516084904),E-227,08DCP071X,2,2351,35,2023510035
130064ZMX 130065ZRX,POINT (-73.92838260496616 40.82049378840005),E-292,11DCP143X,2,2353,1,2023530001
170311ZMX 170312ZRX 170315ZSX,POINT (-73.93163772488309 40.820185318042654),E-418,16DME012X,2,2356,2,2023560002
170311ZMX 170312ZRX 170315ZSX,POINT (-73.9324833753808 40.82093777675295),E-418,16DME012X,2,2356,72,2023560072
940227 ZMX,POINT (-73.91246405548395 40.82047910788153),E-52,88-087X,2,2364,7,2023640007
940227 ZMX,POINT (-73.91237982568455 40.82060193918418),E-52,88-087X,2,2364,9,2023640009
940227 ZMX,POINT (-73.91203362349977 40.82057825457578),E-52,88-087X,2,2364,13,2023640013
940227 ZMX,POINT (-73.91208820027256 40.820469406345296),E-52,88-087X,2,2364,15,2023640015
940227 ZMX,POINT (-73.91214151964559 40.82037997453835),E-52,88-087X,2,2364,17,2023640017
940227 ZMX,POINT (-73.91222136933702 40.82025653133512),E-52,88-087X,2,2364,19,2023640019
940227 ZMX,POINT (-73.9122006810483 40.820055495008425),E-52,88-087X,2,2364,21,2023640021
