ENumber,E Effective Date,BOROCODE,TAXBLOCK,TAXLOT,HazMat Code,Air Code,Noise Code,HazMat Date,Air Date,Noise Date,CEQR_NUM,ULURP_NUM
E-183,07/25/2007,3,1893,59,0,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,1893,60,0,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,1894,54,1,0,1,,,09/20/2013,07DCP066K,070430ZMK
E-183,07/25/2007,3,1895,61,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,1895,69,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,1895,70,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,1895,71,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,1895,72,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,1905,120,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,1905,19,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,1905,30,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,1905,40,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,1909,23,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,1909,25,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,1909,26,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,1909,27,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,1978,1,0,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,1980,64,0,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,1980,66,0,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,1980,67,0,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,1981,1,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,1991,1,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,1991,106,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,1991,16,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,1991,19,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,1991,4,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,1991,5,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,1991,6,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,1991,7,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,1992,12,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,1992,13,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,1992,15,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,1992,16,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,1992,20,1,0,0,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,1992,21,1,0,0,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,1992,24,1,0,0,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,1992,26,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,1992,28,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,1992,29,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,1992,30,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,1992,5,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,1992,6,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,1992,7,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,1992,8,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,1992,9,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,2003,30,0,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,2003,31,0,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,2003,32,0,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,2010,1,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,2010,18,1,0,0,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,2010,19,1,0,0,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,2010,20,1,0,0,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,2010,25,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,2010,59,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,2011,1,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,2011,30,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,2012,1,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,2012,10,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,2012,27,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,2012,32,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,2012,61,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,2012,62,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,2012,63,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,2012,65,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,2012,67,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,2012,7502,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,2014,30,0,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,2014,31,0,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,2014,32,0,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,2018,1,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,2018,101,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,2018,166,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,2018,2,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,2018,3,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,2018,4,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,2018,46,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,2018,5,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,2018,54,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,2018,55,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,2018,56,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,2018,57,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,2018,59,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,2018,6,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,2018,60,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,2018,61,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,2018,62,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,2018,63,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,2018,64,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,2018,67,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,2019,1,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,2019,51,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,2019,55,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,2019,60,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,2019,63,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,2019,75,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,2019,80,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,2044,89,0,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,2044,90,0,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,2046,84,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,2073,21,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,2073,22,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,2075,27,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,2075,28,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,2113,22,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,2113,31,1,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,2115,10,0,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,2115,8,0,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,2116,6,0,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,2116,7,0,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,2116,8,0,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,2117,43,0,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,2117,44,0,0,1,,,,07DCP066K,070430ZMK
E-183,07/25/2007,3,2117,45,0,0,1,,,,07DCP066K,070430ZMK
E-184,09/10/2007,3,3113,20,0,0,1,,,,07HPD023K,070432ZMK
E-184,09/10/2007,3,3113,21,0,0,1,,,,07HPD023K,070432ZMK
E-184,09/10/2007,3,3113,30,0,0,1,,,,07HPD023K,070432ZMK
E-184,09/10/2007,3,3113,31,0,0,1,,,,07HPD023K,070432ZMK
E-185,10/29/2007,3,1548,1,1,0,1,,,,07DCP070K,070447ZMK
E-185,10/29/2007,3,1548,128,1,0,1,,,,07DCP070K,070447ZMK
E-185,10/29/2007,3,1548,26,1,0,1,,,,07DCP070K,070447ZMK
E-185,10/29/2007,3,1548,27,1,0,1,,,,07DCP070K,070447ZMK
E-185,10/29/2007,3,1548,28,1,0,1,,,,07DCP070K,070447ZMK
E-185,10/29/2007,3,1548,29,1,0,1,,,,07DCP070K,070447ZMK
E-185,10/29/2007,3,1548,32,1,0,1,,,,07DCP070K,070447ZMK
E-185,10/29/2007,3,1548,33,1,0,1,,,,07DCP070K,070447ZMK
